#Time(s),T0(K),B(T),S/T(microV/K^2),T+_X(V),T+_Y(V),T+_R(V),T+_phase(V),T-_X(V),T-_Y(V),T-_R(V),T-_phase(V),VS_X(V),VS_Y(V),VS_R(V),VS_phase(V),T+_DC(V),T-_DC(V),VS_DC(V),f(Hz),I_R(A),I_offset(A),R_heater(Ohm),Stable?
7.3198000E+4,3.4727700E+1,1.0000000E-4,6.8173800E-2,5.0857413E-6,2.5928757E-6,5.7085698E-6,2.7013960E+1,-4.0191885E-6,-1.4136821E-6,4.2605602E-6,-1.6062153E+2,1.0027449E-6,1.3894115E-6,1.7134648E-6,5.4181836E+1,-7.4507971E-6,2.4443623E-5,8.9356652E-6,5.0000000E-1,3.9252543E-4,1.5723946E-7,5.1000000E+3,1.0000000E+0
7.3199000E+4,3.4718200E+1,1.0000000E-4,6.7784206E-2,5.0654416E-6,2.5855199E-6,5.6871445E-6,2.7040830E+1,-4.0375390E-6,-1.4330465E-6,4.2843137E-6,-1.6045867E+2,9.9439454E-7,1.3839259E-6,1.7041336E-6,5.4301559E+1,-7.4742665E-6,2.4419629E-5,8.9380541E-6,5.0000000E-1,3.9252525E-4,1.5971335E-7,5.1000000E+3,1.0000000E+0
7.3200000E+4,3.4712000E+1,1.0000000E-4,6.7785848E-2,5.0654416E-6,2.5855199E-6,5.6871445E-6,2.7040830E+1,-4.0375390E-6,-1.4330465E-6,4.2843137E-6,-1.6045867E+2,9.9439454E-7,1.3839259E-6,1.7041336E-6,5.4301559E+1,-7.4742665E-6,2.4419629E-5,8.9380541E-6,5.0000000E-1,3.9252525E-4,1.5971335E-7,5.1000000E+3,1.0000000E+0
7.3201000E+4,3.4705600E+1,1.0000000E-4,6.7752028E-2,5.0588135E-6,2.5957670E-6,5.6859124E-6,2.7163164E+1,-4.0414638E-6,-1.4147916E-6,4.2819464E-6,-1.6070643E+2,9.9576428E-7,1.3806365E-6,1.7022642E-6,5.4199512E+1,-7.4735074E-6,2.4422016E-5,8.9279725E-6,5.0000000E-1,3.9252480E-4,1.6069062E-7,5.1000000E+3,1.0000000E+0
7.3202000E+4,3.4699300E+1,1.0000000E-4,6.7753696E-2,5.0588135E-6,2.5957670E-6,5.6859124E-6,2.7163164E+1,-4.0414638E-6,-1.4147916E-6,4.2819464E-6,-1.6070643E+2,9.9576428E-7,1.3806365E-6,1.7022642E-6,5.4199512E+1,-7.4735074E-6,2.4422016E-5,8.9279725E-6,5.0000000E-1,3.9252480E-4,1.6069062E-7,5.1000000E+3,1.0000000E+0
7.3203000E+4,3.4696200E+1,1.0000000E-4,6.8339317E-2,5.0790770E-6,2.6101527E-6,5.7105096E-6,2.7198766E+1,-4.0257607E-6,-1.4041134E-6,4.2635999E-6,-1.6077214E+2,9.9855995E-7,1.3979199E-6,1.7179354E-6,5.4461082E+1,-7.4326596E-6,2.4460230E-5,8.9325663E-6,5.0000000E-1,3.9252437E-4,1.5832180E-7,5.1000000E+3,1.0000000E+0
7.3204000E+4,3.4689900E+1,1.0000000E-4,6.8341000E-2,5.0790770E-6,2.6101527E-6,5.7105096E-6,2.7198766E+1,-4.0257607E-6,-1.4041134E-6,4.2635999E-6,-1.6077214E+2,9.9855995E-7,1.3979199E-6,1.7179354E-6,5.4461082E+1,-7.4326596E-6,2.4460230E-5,8.9325663E-6,5.0000000E-1,3.9252437E-4,1.5832180E-7,5.1000000E+3,1.0000000E+0
7.3205000E+4,3.4680400E+1,1.0000000E-4,6.8362535E-2,5.0686951E-6,2.6150688E-6,5.7035300E-6,2.7290361E+1,-4.0313056E-6,-1.3989142E-6,4.2671285E-6,-1.6086258E+2,9.8681817E-7,1.4058588E-6,1.7176289E-6,5.4933730E+1,-7.4609998E-6,2.4490505E-5,8.9411926E-6,5.0000000E-1,3.9252595E-4,1.5772056E-7,5.1000000E+3,1.0000000E+0
7.3206000E+4,3.4674100E+1,1.0000000E-4,6.8364218E-2,5.0686951E-6,2.6150688E-6,5.7035300E-6,2.7290361E+1,-4.0313056E-6,-1.3989142E-6,4.2671285E-6,-1.6086258E+2,9.8681817E-7,1.4058588E-6,1.7176289E-6,5.4933730E+1,-7.4609998E-6,2.4490505E-5,8.9411926E-6,5.0000000E-1,3.9252595E-4,1.5772056E-7,5.1000000E+3,1.0000000E+0
7.3207000E+4,3.4667800E+1,1.0000000E-4,6.7949155E-2,5.0576542E-6,2.5709728E-6,5.6736027E-6,2.6945735E+1,-4.0295609E-6,-1.4463393E-6,4.2812683E-6,-1.6025530E+2,1.0004893E-6,1.3810678E-6,1.7053818E-6,5.4079235E+1,-7.4936054E-6,2.4439623E-5,8.9056022E-6,5.0000000E-1,3.9252583E-4,1.5843407E-7,5.1000000E+3,1.0000000E+0
7.3208000E+4,3.4664600E+1,1.0000000E-4,6.7950005E-2,5.0576542E-6,2.5709728E-6,5.6736027E-6,2.6945735E+1,-4.0295609E-6,-1.4463393E-6,4.2812683E-6,-1.6025530E+2,1.0004893E-6,1.3810678E-6,1.7053818E-6,5.4079235E+1,-7.4936054E-6,2.4439623E-5,8.9056022E-6,5.0000000E-1,3.9252583E-4,1.5843407E-7,5.1000000E+3,1.0000000E+0
7.3209000E+4,3.4658200E+1,1.0000000E-4,6.7648342E-2,5.0525772E-6,2.6165770E-6,5.6899044E-6,2.7378273E+1,-4.0500907E-6,-1.4111465E-6,4.2888890E-6,-1.6079047E+2,9.9316962E-7,1.3808275E-6,1.7009028E-6,5.4274165E+1,-7.4802246E-6,2.4389226E-5,8.8996347E-6,5.0000000E-1,3.9252568E-4,1.5865373E-7,5.1000000E+3,1.0000000E+0
7.3210000E+4,3.4648700E+1,1.0000000E-4,6.7650856E-2,5.0525772E-6,2.6165770E-6,5.6899044E-6,2.7378273E+1,-4.0500907E-6,-1.4111465E-6,4.2888890E-6,-1.6079047E+2,9.9316962E-7,1.3808275E-6,1.7009028E-6,5.4274165E+1,-7.4802246E-6,2.4389226E-5,8.8996347E-6,5.0000000E-1,3.9252568E-4,1.5865373E-7,5.1000000E+3,1.0000000E+0
7.3211000E+4,3.4642400E+1,1.0000000E-4,6.7262866E-2,5.0699102E-6,2.6208212E-6,5.7072491E-6,2.7336089E+1,-4.0330706E-6,-1.4075773E-6,4.2716428E-6,-1.6076056E+2,9.8393348E-7,1.3755131E-6,1.6912012E-6,5.4423061E+1,-7.4254232E-6,2.4453355E-5,8.9245290E-6,5.0000000E-1,3.9252532E-4,1.5768807E-7,5.1000000E+3,1.0000000E+0
7.3212000E+4,3.4639200E+1,1.0000000E-4,6.7263708E-2,5.0699102E-6,2.6208212E-6,5.7072491E-6,2.7336089E+1,-4.0330706E-6,-1.4075773E-6,4.2716428E-6,-1.6076056E+2,9.8393348E-7,1.3755131E-6,1.6912012E-6,5.4423061E+1,-7.4254232E-6,2.4453355E-5,8.9245290E-6,5.0000000E-1,3.9252532E-4,1.5768807E-7,5.1000000E+3,1.0000000E+0
7.3213000E+4,3.4629700E+1,1.0000000E-4,6.8494550E-2,5.0697521E-6,2.6236628E-6,5.7084142E-6,2.7362154E+1,-4.0271273E-6,-1.4146238E-6,4.2683620E-6,-1.6064497E+2,1.0003249E-6,1.4014234E-6,1.7218122E-6,5.4481055E+1,-7.4344664E-6,2.4498384E-5,8.9697074E-6,5.0000000E-1,3.9252393E-4,1.5661577E-7,5.1000000E+3,1.0000000E+0
7.3214000E+4,3.4626500E+1,1.0000000E-4,6.8495408E-2,5.0697521E-6,2.6236628E-6,5.7084142E-6,2.7362154E+1,-4.0271273E-6,-1.4146238E-6,4.2683620E-6,-1.6064497E+2,1.0003249E-6,1.4014234E-6,1.7218122E-6,5.4481055E+1,-7.4344664E-6,2.4498384E-5,8.9697074E-6,5.0000000E-1,3.9252393E-4,1.5661577E-7,5.1000000E+3,1.0000000E+0
7.3215000E+4,3.4620100E+1,1.0000000E-4,6.7725959E-2,5.0704269E-6,2.5912920E-6,5.6942096E-6,2.7069756E+1,-4.0313422E-6,-1.4397077E-6,4.2807100E-6,-1.6034690E+2,9.9573794E-7,1.3811765E-6,1.7026868E-6,5.4210861E+1,-7.4751023E-6,2.4418405E-5,8.8889850E-6,5.0000000E-1,3.9252497E-4,1.5835144E-7,5.1000000E+3,1.0000000E+0
7.3216000E+4,3.4610600E+1,1.0000000E-4,6.7728477E-2,5.0704269E-6,2.5912920E-6,5.6942096E-6,2.7069756E+1,-4.0313422E-6,-1.4397077E-6,4.2807100E-6,-1.6034690E+2,9.9573794E-7,1.3811765E-6,1.7026868E-6,5.4210861E+1,-7.4751023E-6,2.4418405E-5,8.8889850E-6,5.0000000E-1,3.9252497E-4,1.5835144E-7,5.1000000E+3,1.0000000E+0
7.3217000E+4,3.4604300E+1,1.0000000E-4,6.7500695E-2,5.0263637E-6,2.5935842E-6,5.6560596E-6,2.7293559E+1,-4.0741443E-6,-1.4420122E-6,4.3218111E-6,-1.6050897E+2,9.9246164E-7,1.3765766E-6,1.6970395E-6,5.4209767E+1,-7.5078802E-6,2.4389646E-5,8.8915625E-6,5.0000000E-1,3.9252571E-4,1.5937593E-7,5.1000000E+3,1.0000000E+0
7.3218000E+4,3.4597900E+1,1.0000000E-4,6.7502386E-2,5.0263637E-6,2.5935842E-6,5.6560596E-6,2.7293559E+1,-4.0741443E-6,-1.4420122E-6,4.3218111E-6,-1.6050897E+2,9.9246164E-7,1.3765766E-6,1.6970395E-6,5.4209767E+1,-7.5078802E-6,2.4389646E-5,8.8915625E-6,5.0000000E-1,3.9252571E-4,1.5937593E-7,5.1000000E+3,1.0000000E+0
7.3219000E+4,3.4591600E+1,1.0000000E-4,6.7265074E-2,5.0485996E-6,2.6171796E-6,5.6866499E-6,2.7402094E+1,-4.0565577E-6,-1.4227072E-6,4.2988087E-6,-1.6067332E+2,9.8456240E-7,1.3761058E-6,1.6920491E-6,5.4417417E+1,-7.4919849E-6,2.4379776E-5,8.8731968E-6,5.0000000E-1,3.9252477E-4,1.5681859E-7,5.1000000E+3,1.0000000E+0
7.3220000E+4,3.4585100E+1,1.0000000E-4,6.7266785E-2,5.0485996E-6,2.6171796E-6,5.6866499E-6,2.7402094E+1,-4.0565577E-6,-1.4227072E-6,4.2988087E-6,-1.6067332E+2,9.8456240E-7,1.3761058E-6,1.6920491E-6,5.4417417E+1,-7.4919849E-6,2.4379776E-5,8.8731968E-6,5.0000000E-1,3.9252477E-4,1.5681859E-7,5.1000000E+3,1.0000000E+0
7.3221000E+4,3.4578800E+1,1.0000000E-4,6.7791018E-2,5.0642697E-6,2.6170840E-6,5.7005224E-6,2.7328755E+1,-4.0409074E-6,-1.4211861E-6,4.2835385E-6,-1.6062324E+2,9.9532309E-7,1.3844297E-6,1.7050846E-6,5.4286098E+1,-7.4954750E-6,2.4351696E-5,8.8871107E-6,5.0000000E-1,3.9252529E-4,1.5597675E-7,5.1000000E+3,1.0000000E+0
7.3222000E+4,3.4572400E+1,1.0000000E-4,6.7792717E-2,5.0642697E-6,2.6170840E-6,5.7005224E-6,2.7328755E+1,-4.0409074E-6,-1.4211861E-6,4.2835385E-6,-1.6062324E+2,9.9532309E-7,1.3844297E-6,1.7050846E-6,5.4286098E+1,-7.4954750E-6,2.4351696E-5,8.8871107E-6,5.0000000E-1,3.9252529E-4,1.5597675E-7,5.1000000E+3,1.0000000E+0
7.3223000E+4,3.4566100E+1,1.0000000E-4,6.7956721E-2,5.0854123E-6,2.6196554E-6,5.7204906E-6,2.7254416E+1,-4.0264161E-6,-1.4208931E-6,4.2697733E-6,-1.6056243E+2,9.9788157E-7,1.3890987E-6,1.7103692E-6,5.4307811E+1,-7.4723619E-6,2.4408612E-5,8.9235068E-6,5.0000000E-1,3.9252504E-4,1.5383613E-7,5.1000000E+3,1.0000000E+0
7.3224000E+4,3.4562900E+1,1.0000000E-4,6.7957573E-2,5.0854123E-6,2.6196554E-6,5.7204906E-6,2.7254416E+1,-4.0264161E-6,-1.4208931E-6,4.2697733E-6,-1.6056243E+2,9.9788157E-7,1.3890987E-6,1.7103692E-6,5.4307811E+1,-7.4723619E-6,2.4408612E-5,8.9235068E-6,5.0000000E-1,3.9252504E-4,1.5383613E-7,5.1000000E+3,1.0000000E+0
7.3225000E+4,3.4556500E+1,1.0000000E-4,6.8045590E-2,5.0822608E-6,2.5843706E-6,5.7016091E-6,2.6953704E+1,-4.0176347E-6,-1.4527240E-6,4.2722120E-6,-1.6012067E+2,1.0059026E-6,1.3833726E-6,1.7104268E-6,5.3977681E+1,-7.4797589E-6,2.4398465E-5,8.9146500E-6,5.0000000E-1,3.9252524E-4,1.5447575E-7,5.1000000E+3,1.0000000E+0
7.3226000E+4,3.4546900E+1,1.0000000E-4,6.8048149E-2,5.0822608E-6,2.5843706E-6,5.7016091E-6,2.6953704E+1,-4.0176347E-6,-1.4527240E-6,4.2722120E-6,-1.6012067E+2,1.0059026E-6,1.3833726E-6,1.7104268E-6,5.3977681E+1,-7.4797589E-6,2.4398465E-5,8.9146500E-6,5.0000000E-1,3.9252524E-4,1.5447575E-7,5.1000000E+3,1.0000000E+0
7.3227000E+4,3.4543800E+1,1.0000000E-4,6.7472271E-2,5.0343519E-6,2.5983124E-6,5.6653267E-6,2.7299009E+1,-4.0746482E-6,-1.4596480E-6,4.3282018E-6,-1.6029112E+2,9.8857627E-7,1.3815256E-6,1.6987925E-6,5.4413681E+1,-7.4312673E-6,2.4416745E-5,8.9577027E-6,5.0000000E-1,3.9252628E-4,1.5408861E-7,5.1000000E+3,1.0000000E+0
7.3228000E+4,3.4537400E+1,1.0000000E-4,6.7473963E-2,5.0343519E-6,2.5983124E-6,5.6653267E-6,2.7299009E+1,-4.0746482E-6,-1.4596480E-6,4.3282018E-6,-1.6029112E+2,9.8857627E-7,1.3815256E-6,1.6987925E-6,5.4413681E+1,-7.4312673E-6,2.4416745E-5,8.9577027E-6,5.0000000E-1,3.9252628E-4,1.5408861E-7,5.1000000E+3,1.0000000E+0
7.3229000E+4,3.4527800E+1,1.0000000E-4,6.8005638E-2,5.0548297E-6,2.6458394E-6,5.7054158E-6,2.7628820E+1,-4.0481184E-6,-1.4130332E-6,4.2876480E-6,-1.6075799E+2,9.9952793E-7,1.3889736E-6,1.7112287E-6,5.4260597E+1,-7.4505340E-6,2.4398779E-5,8.9294673E-6,5.0000000E-1,3.9252664E-4,1.5570482E-7,5.1000000E+3,1.0000000E+0
7.3230000E+4,3.4521400E+1,1.0000000E-4,6.8007344E-2,5.0548297E-6,2.6458394E-6,5.7054158E-6,2.7628820E+1,-4.0481184E-6,-1.4130332E-6,4.2876480E-6,-1.6075799E+2,9.9952793E-7,1.3889736E-6,1.7112287E-6,5.4260597E+1,-7.4505340E-6,2.4398779E-5,8.9294673E-6,5.0000000E-1,3.9252664E-4,1.5570482E-7,5.1000000E+3,1.0000000E+0
7.3231000E+4,3.4515000E+1,1.0000000E-4,6.8170533E-2,5.0820505E-6,2.6268040E-6,5.7207811E-6,2.7333482E+1,-4.0221917E-6,-1.4350222E-6,4.2705169E-6,-1.6036481E+2,1.0018197E-6,1.3928359E-6,1.7157024E-6,5.4273815E+1,-7.4450858E-6,2.4375021E-5,8.8956254E-6,5.0000000E-1,3.9252628E-4,1.5601562E-7,5.1000000E+3,1.0000000E+0
7.3232000E+4,3.4511800E+1,1.0000000E-4,6.8171388E-2,5.0820505E-6,2.6268040E-6,5.7207811E-6,2.7333482E+1,-4.0221917E-6,-1.4350222E-6,4.2705169E-6,-1.6036481E+2,1.0018197E-6,1.3928359E-6,1.7157024E-6,5.4273815E+1,-7.4450858E-6,2.4375021E-5,8.8956254E-6,5.0000000E-1,3.9252628E-4,1.5601562E-7,5.1000000E+3,1.0000000E+0
7.3233000E+4,3.4505300E+1,1.0000000E-4,6.8043143E-2,5.0805916E-6,2.6035244E-6,5.7088309E-6,2.7132650E+1,-4.0136965E-6,-1.4465929E-6,4.2664260E-6,-1.6018012E+2,1.0023564E-6,1.3854800E-6,1.7100506E-6,5.4115305E+1,-7.4456190E-6,2.4380442E-5,8.9178327E-6,5.0000000E-1,3.9252619E-4,1.5523405E-7,5.1000000E+3,1.0000000E+0
7.3234000E+4,3.4495800E+1,1.0000000E-4,6.8045677E-2,5.0805916E-6,2.6035244E-6,5.7088309E-6,2.7132650E+1,-4.0136965E-6,-1.4465929E-6,4.2664260E-6,-1.6018012E+2,1.0023564E-6,1.3854800E-6,1.7100506E-6,5.4115305E+1,-7.4456190E-6,2.4380442E-5,8.9178327E-6,5.0000000E-1,3.9252619E-4,1.5523405E-7,5.1000000E+3,1.0000000E+0
7.3235000E+4,3.4492600E+1,1.0000000E-4,6.8069893E-2,5.0683393E-6,2.5985657E-6,5.6956657E-6,2.7144466E+1,-4.0395182E-6,-1.4626052E-6,4.2961519E-6,-1.6009599E+2,1.0095509E-6,1.3845678E-6,1.7135406E-6,5.3902521E+1,-7.4318144E-6,2.4393757E-5,8.9185173E-6,5.0000000E-1,3.9252690E-4,1.5667651E-7,5.1000000E+3,1.0000000E+0
7.3236000E+4,3.4483000E+1,1.0000000E-4,6.8072456E-2,5.0683393E-6,2.5985657E-6,5.6956657E-6,2.7144466E+1,-4.0395182E-6,-1.4626052E-6,4.2961519E-6,-1.6009599E+2,1.0095509E-6,1.3845678E-6,1.7135406E-6,5.3902521E+1,-7.4318144E-6,2.4393757E-5,8.9185173E-6,5.0000000E-1,3.9252690E-4,1.5667651E-7,5.1000000E+3,1.0000000E+0
7.3237000E+4,3.4476500E+1,1.0000000E-4,6.7889903E-2,5.0454352E-6,2.6009795E-6,5.6763994E-6,2.7271622E+1,-4.0506509E-6,-1.4603990E-6,4.3058725E-6,-1.6017402E+2,9.9862240E-7,1.3845054E-6,1.7070741E-6,5.4197669E+1,-7.4485433E-6,2.4440128E-5,8.9331786E-6,5.0000000E-1,3.9252696E-4,1.5786426E-7,5.1000000E+3,1.0000000E+0
7.3238000E+4,3.4473300E+1,1.0000000E-4,6.7890755E-2,5.0454352E-6,2.6009795E-6,5.6763994E-6,2.7271622E+1,-4.0506509E-6,-1.4603990E-6,4.3058725E-6,-1.6017402E+2,9.9862240E-7,1.3845054E-6,1.7070741E-6,5.4197669E+1,-7.4485433E-6,2.4440128E-5,8.9331786E-6,5.0000000E-1,3.9252696E-4,1.5786426E-7,5.1000000E+3,1.0000000E+0
7.3239000E+4,3.4463700E+1,1.0000000E-4,6.7654802E-2,5.0323368E-6,2.6132022E-6,5.6703827E-6,2.7442042E+1,-4.0681550E-6,-1.4626609E-6,4.3231079E-6,-1.6022450E+2,9.9997894E-7,1.3782163E-6,1.7027736E-6,5.4036853E+1,-7.4094278E-6,2.4446670E-5,8.9476211E-6,5.0000000E-1,3.9252738E-4,1.5865503E-7,5.1000000E+3,1.0000000E+0
7.3240000E+4,3.4457200E+1,1.0000000E-4,6.7656527E-2,5.0323368E-6,2.6132022E-6,5.6703827E-6,2.7442042E+1,-4.0681550E-6,-1.4626609E-6,4.3231079E-6,-1.6022450E+2,9.9997894E-7,1.3782163E-6,1.7027736E-6,5.4036853E+1,-7.4094278E-6,2.4446670E-5,8.9476211E-6,5.0000000E-1,3.9252738E-4,1.5865503E-7,5.1000000E+3,1.0000000E+0
7.3241000E+4,3.4450800E+1,1.0000000E-4,6.7953332E-2,5.0499991E-6,2.6204328E-6,5.6893900E-6,2.7424694E+1,-4.0491953E-6,-1.4374454E-6,4.2967700E-6,-1.6045538E+2,9.9137847E-7,1.3917461E-6,1.7087389E-6,5.4536700E+1,-7.4115978E-6,2.4409872E-5,8.9323381E-6,5.0000000E-1,3.9252676E-4,1.5827819E-7,5.1000000E+3,1.0000000E+0
7.3242000E+4,3.4447600E+1,1.0000000E-4,6.7954185E-2,5.0499991E-6,2.6204328E-6,5.6893900E-6,2.7424694E+1,-4.0491953E-6,-1.4374454E-6,4.2967700E-6,-1.6045538E+2,9.9137847E-7,1.3917461E-6,1.7087389E-6,5.4536700E+1,-7.4115978E-6,2.4409872E-5,8.9323381E-6,5.0000000E-1,3.9252676E-4,1.5827819E-7,5.1000000E+3,1.0000000E+0
7.3243000E+4,3.4437900E+1,1.0000000E-4,6.7554048E-2,5.0373881E-6,2.6342228E-6,5.6845764E-6,2.7606610E+1,-4.0674764E-6,-1.4310014E-6,4.3118592E-6,-1.6061734E+2,9.8918873E-7,1.3825792E-6,1.7000058E-6,5.4417560E+1,-7.4707274E-6,2.4336204E-5,8.9056813E-6,5.0000000E-1,3.9252676E-4,1.5717259E-7,5.1000000E+3,1.0000000E+0
7.3244000E+4,3.4434700E+1,1.0000000E-4,6.7554896E-2,5.0373881E-6,2.6342228E-6,5.6845764E-6,2.7606610E+1,-4.0674764E-6,-1.4310014E-6,4.3118592E-6,-1.6061734E+2,9.8918873E-7,1.3825792E-6,1.7000058E-6,5.4417560E+1,-7.4707274E-6,2.4336204E-5,8.9056813E-6,5.0000000E-1,3.9252676E-4,1.5717259E-7,5.1000000E+3,1.0000000E+0
7.3245000E+4,3.4425000E+1,1.0000000E-4,6.7510740E-2,5.0603810E-6,2.6180949E-6,5.6975325E-6,2.7355739E+1,-4.0540358E-6,-1.4578471E-6,4.3081927E-6,-1.6022122E+2,1.0005321E-6,1.3756973E-6,1.7010607E-6,5.3971947E+1,-7.4658566E-6,2.4325575E-5,8.8843633E-6,5.0000000E-1,3.9252548E-4,1.5709782E-7,5.1000000E+3,1.0000000E+0
7.3246000E+4,3.4418600E+1,1.0000000E-4,6.7512437E-2,5.0603810E-6,2.6180949E-6,5.6975325E-6,2.7355739E+1,-4.0540358E-6,-1.4578471E-6,4.3081927E-6,-1.6022122E+2,1.0005321E-6,1.3756973E-6,1.7010607E-6,5.3971947E+1,-7.4658566E-6,2.4325575E-5,8.8843633E-6,5.0000000E-1,3.9252548E-4,1.5709782E-7,5.1000000E+3,1.0000000E+0
7.3247000E+4,3.4415400E+1,1.0000000E-4,6.7484031E-2,5.0474109E-6,2.6085725E-6,5.6816377E-6,2.7330552E+1,-4.0583033E-6,-1.4734546E-6,4.3175102E-6,-1.6004548E+2,9.9580047E-7,1.3770704E-6,1.6993945E-6,5.4128193E+1,-7.4917567E-6,2.4298516E-5,8.8456715E-6,5.0000000E-1,3.9252539E-4,1.5653238E-7,5.1000000E+3,1.0000000E+0
7.3248000E+4,3.4408900E+1,1.0000000E-4,6.7485753E-2,5.0474109E-6,2.6085725E-6,5.6816377E-6,2.7330552E+1,-4.0583033E-6,-1.4734546E-6,4.3175102E-6,-1.6004548E+2,9.9580047E-7,1.3770704E-6,1.6993945E-6,5.4128193E+1,-7.4917567E-6,2.4298516E-5,8.8456715E-6,5.0000000E-1,3.9252539E-4,1.5653238E-7,5.1000000E+3,1.0000000E+0
7.3249000E+4,3.4402400E+1,1.0000000E-4,6.7869643E-2,5.0544080E-6,2.6162313E-6,5.6913712E-6,2.7366707E+1,-4.0537857E-6,-1.4756245E-6,4.3140058E-6,-1.5999791E+2,1.0028042E-6,1.3852100E-6,1.7100944E-6,5.4097846E+1,-7.4901106E-6,2.4321489E-5,8.8504609E-6,5.0000000E-1,3.9252485E-4,1.5559213E-7,5.1000000E+3,1.0000000E+0
7.3250000E+4,3.4396000E+1,1.0000000E-4,6.7871348E-2,5.0544080E-6,2.6162313E-6,5.6913712E-6,2.7366707E+1,-4.0537857E-6,-1.4756245E-6,4.3140058E-6,-1.5999791E+2,1.0028042E-6,1.3852100E-6,1.7100944E-6,5.4097846E+1,-7.4901106E-6,2.4321489E-5,8.8504609E-6,5.0000000E-1,3.9252485E-4,1.5559213E-7,5.1000000E+3,1.0000000E+0
7.3251000E+4,3.4386300E+1,1.0000000E-4,6.7715246E-2,5.0713521E-6,2.5899025E-6,5.6944014E-6,2.7053069E+1,-4.0413294E-6,-1.4867145E-6,4.3061193E-6,-1.5980256E+2,1.0025407E-6,1.3800108E-6,1.7057308E-6,5.4002604E+1,-7.4887928E-6,2.4323140E-5,8.8538928E-6,5.0000000E-1,3.9252528E-4,1.5488087E-7,5.1000000E+3,1.0000000E+0
7.3252000E+4,3.4383100E+1,1.0000000E-4,6.7716097E-2,5.0713521E-6,2.5899025E-6,5.6944014E-6,2.7053069E+1,-4.0413294E-6,-1.4867145E-6,4.3061193E-6,-1.5980256E+2,1.0025407E-6,1.3800108E-6,1.7057308E-6,5.4002604E+1,-7.4887928E-6,2.4323140E-5,8.8538928E-6,5.0000000E-1,3.9252528E-4,1.5488087E-7,5.1000000E+3,1.0000000E+0
7.3253000E+4,3.4376700E+1,1.0000000E-4,6.7888078E-2,5.0677830E-6,2.6162641E-6,5.7032677E-6,2.7305233E+1,-4.0437693E-6,-1.4780974E-6,4.3054433E-6,-1.5992139E+2,1.0083623E-6,1.3823980E-6,1.7110869E-6,5.3891874E+1,-7.4703945E-6,2.4337722E-5,8.8885636E-6,5.0000000E-1,3.9252559E-4,1.5267978E-7,5.1000000E+3,1.0000000E+0
7.3254000E+4,3.4370200E+1,1.0000000E-4,6.7889812E-2,5.0677830E-6,2.6162641E-6,5.7032677E-6,2.7305233E+1,-4.0437693E-6,-1.4780974E-6,4.3054433E-6,-1.5992139E+2,1.0083623E-6,1.3823980E-6,1.7110869E-6,5.3891874E+1,-7.4703945E-6,2.4337722E-5,8.8885636E-6,5.0000000E-1,3.9252559E-4,1.5267978E-7,5.1000000E+3,1.0000000E+0
7.3255000E+4,3.4360500E+1,1.0000000E-4,6.8059039E-2,5.0694294E-6,2.6155891E-6,5.7044211E-6,2.7291623E+1,-4.0341280E-6,-1.4637215E-6,4.2914647E-6,-1.6005747E+2,9.9689050E-7,1.3930171E-6,1.7129761E-6,5.4411199E+1,-7.4595562E-6,2.4334402E-5,8.9027174E-6,5.0000000E-1,3.9252598E-4,1.5345912E-7,5.1000000E+3,1.0000000E+0
7.3256000E+4,3.4354100E+1,1.0000000E-4,6.8060750E-2,5.0694294E-6,2.6155891E-6,5.7044211E-6,2.7291623E+1,-4.0341280E-6,-1.4637215E-6,4.2914647E-6,-1.6005747E+2,9.9689050E-7,1.3930171E-6,1.7129761E-6,5.4411199E+1,-7.4595562E-6,2.4334402E-5,8.9027174E-6,5.0000000E-1,3.9252598E-4,1.5345912E-7,5.1000000E+3,1.0000000E+0
7.3257000E+4,3.4350900E+1,1.0000000E-4,6.8004492E-2,5.0772924E-6,2.6138208E-6,5.7106004E-6,2.7239683E+1,-4.0295051E-6,-1.4716438E-6,4.2898307E-6,-1.5993695E+2,1.0030972E-6,1.3879396E-6,1.7124779E-6,5.4143459E+1,-7.4675935E-6,2.4321720E-5,8.8778650E-6,5.0000000E-1,3.9252710E-4,1.5504557E-7,5.1000000E+3,1.0000000E+0
7.3258000E+4,3.4341200E+1,1.0000000E-4,6.8007085E-2,5.0772924E-6,2.6138208E-6,5.7106004E-6,2.7239683E+1,-4.0295051E-6,-1.4716438E-6,4.2898307E-6,-1.5993695E+2,1.0030972E-6,1.3879396E-6,1.7124779E-6,5.4143459E+1,-7.4675935E-6,2.4321720E-5,8.8778650E-6,5.0000000E-1,3.9252710E-4,1.5504557E-7,5.1000000E+3,1.0000000E+0
7.3259000E+4,3.4337900E+1,1.0000000E-4,6.8098199E-2,5.0808650E-6,2.6114072E-6,5.7126733E-6,2.7201760E+1,-4.0215072E-6,-1.4816472E-6,4.2857670E-6,-1.5977465E+2,1.0043715E-6,1.3896255E-6,1.7145907E-6,5.4141945E+1,-7.4948976E-6,2.4284108E-5,8.8545191E-6,5.0000000E-1,3.9252699E-4,1.5431021E-7,5.1000000E+3,1.0000000E+0
