#T,rhoxx,Ixx
4.1817100e+00,4.8888739e-11,1.1644174e-02
4.1820500e+00,5.6038247e-11,1.1644224e-02
4.1823900e+00,6.1388230e-11,1.1644177e-02
4.1827200e+00,3.3920985e-11,1.1644162e-02
4.1830700e+00,3.8781613e-11,1.1644175e-02
4.1831700e+00,6.1017995e-11,1.1643533e-02
4.1834100e+00,4.3780938e-11,1.1644181e-02
4.1837600e+00,4.3722501e-11,1.1644173e-02
4.1841000e+00,4.0882170e-11,1.1644182e-02
4.1844500e+00,4.8886156e-11,1.1644177e-02
4.1848100e+00,5.8596667e-11,1.1644185e-02
4.1849400e+00,3.0540270e-11,1.1643460e-02
4.1851600e+00,4.9688497e-11,1.1644172e-02
4.1855000e+00,5.4985909e-11,1.1644195e-02
4.1858400e+00,5.2029960e-11,1.1644222e-02
4.1861900e+00,5.6198101e-11,1.1644218e-02
4.1865500e+00,5.8223280e-11,1.1644209e-02
4.1867200e+00,3.9473016e-11,1.1643479e-02
4.1868900e+00,5.7675070e-11,1.1644257e-02
4.1872400e+00,4.5545496e-11,1.1644245e-02
4.1875800e+00,4.9121448e-11,1.1644237e-02
4.1879200e+00,4.7696140e-11,1.1644273e-02
4.1882700e+00,4.7076558e-11,1.1644264e-02
4.1885500e+00,2.9987451e-11,1.1643502e-02
4.1886000e+00,4.1288554e-11,1.1644238e-02
4.1889400e+00,5.5361283e-11,1.1644229e-02
4.1892800e+00,5.0897218e-11,1.1644224e-02
4.1896400e+00,6.1656326e-11,1.1644275e-02
4.1900000e+00,5.1181710e-11,1.1644262e-02
4.1903400e+00,5.5786273e-11,1.1644317e-02
4.1904100e+00,5.0663472e-11,1.1643515e-02
4.1906800e+00,4.6384655e-11,1.1644273e-02
4.1910300e+00,4.3326562e-11,1.1644290e-02
4.1913800e+00,2.9094236e-11,1.1644293e-02
4.1917300e+00,4.5675806e-11,1.1644277e-02
4.1920600e+00,5.4909552e-11,1.1644279e-02
4.1923100e+00,3.0640583e-11,1.1643494e-02
4.1924100e+00,5.7628333e-11,1.1644302e-02
4.1927600e+00,3.7636325e-11,1.1644305e-02
4.1931000e+00,4.5005893e-11,1.1644305e-02
4.1934300e+00,6.0796289e-11,1.1644311e-02
4.1937600e+00,4.0601655e-11,1.1644316e-02
4.1941000e+00,5.8864273e-11,1.1644341e-02
4.1942400e+00,5.8027477e-11,1.1643516e-02
4.1944500e+00,5.2593612e-11,1.1644287e-02
4.1947800e+00,4.4080060e-11,1.1644304e-02
4.1951200e+00,6.6517836e-11,1.1644300e-02
4.1954600e+00,5.7419179e-11,1.1644249e-02
4.1958200e+00,3.5220600e-11,1.1644262e-02
4.1961700e+00,4.9133419e-11,1.1644289e-02
4.1961900e+00,6.8760555e-11,1.1643493e-02
